Ship Date,Forecast Qty,SO Quantity,Account Manager,Parent,Item,Item Description
2023-04-01T00:00:00,25000.0,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2024-04-01T00:00:00,28059.502800000002,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2023-05-01T00:00:00,14738.0,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2024-05-01T00:00:00,35669.55,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2023-06-01T00:00:00,10269.0,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2024-06-01T00:00:00,26209.884299999998,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2023-07-01T00:00:00,17300.0,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2024-07-01T00:00:00,20377.9162,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2023-08-01T00:00:00,10500.0,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2024-08-01T00:00:00,15979.7996,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2023-09-01T00:00:00,8800.0,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2024-09-01T00:00:00,8037.971799999999,,Vance Jensen,Walmart,4107,"4107 Blackstone Steakhouse Seasoning, 7.3 ounces"
2023-01-01T00:00:00,25000.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-01-01T00:00:00,11532.8585,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-10-01T00:00:00,4600.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-10-01T00:00:00,6058.5573,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-11-01T00:00:00,8400.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-11-01T00:00:00,8124.9934,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-12-01T00:00:00,59377.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-12-01T00:00:00,7096.6182,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-02-01T00:00:00,1000.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-02-01T00:00:00,11970.3365,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-03-01T00:00:00,8000.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-03-01T00:00:00,12954.211800000001,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-04-01T00:00:00,13000.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-04-01T00:00:00,13536.043300000001,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-05-01T00:00:00,9900.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-05-01T00:00:00,23315.062599999997,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-06-01T00:00:00,7700.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-06-01T00:00:00,15707.370200000001,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-07-01T00:00:00,8700.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-07-01T00:00:00,11745.2027,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-08-01T00:00:00,5400.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-08-01T00:00:00,9663.6779,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-09-01T00:00:00,3200.0,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2024-09-01T00:00:00,4577.8453,,Vance Jensen,Walmart,4109,"4109 Blackstone Cajun Seasoning, 8.3 ounces"
2023-01-01T00:00:00,55000.0,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-01-01T00:00:00,120490.1942,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-10-01T00:00:00,54400.0,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-10-01T00:00:00,61950.2352,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-11-01T00:00:00,85000.0,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-11-01T00:00:00,89728.4118,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-12-01T00:00:00,188033.0,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-12-01T00:00:00,82458.7751,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-02-01T00:00:00,45000.0,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-02-01T00:00:00,120165.9338,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-03-01T00:00:00,50000.0,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-03-01T00:00:00,152871.2674,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-04-01T00:00:00,75000.0,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-04-01T00:00:00,200872.345,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-05-01T00:00:00,120700.0,151392,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-05-01T00:00:00,336320.2172,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-06-01T00:00:00,103900.0,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-06-01T00:00:00,223895.4241,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-07-01T00:00:00,138900.0,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-07-01T00:00:00,136426.0897,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-08-01T00:00:00,61000.0,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-08-01T00:00:00,99445.7031,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-09-01T00:00:00,39500.0,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2024-09-01T00:00:00,47166.8257,,Vance Jensen,Walmart,4114,GRIDDLE SEASONING & CONDITIONER
2023-01-01T00:00:00,30000.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2024-01-01T00:00:00,24985.6934,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-10-01T00:00:00,9000.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2024-10-01T00:00:00,11768.501,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-11-01T00:00:00,16800.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2024-11-01T00:00:00,20570.6143,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-12-01T00:00:00,68689.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2024-12-01T00:00:00,16671.0481,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-02-01T00:00:00,8000.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2024-02-01T00:00:00,26861.4064,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-03-01T00:00:00,15000.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2024-03-01T00:00:00,33533.5476,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-04-01T00:00:00,20000.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2024-04-01T00:00:00,43333.925,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-05-01T00:00:00,27400.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2024-05-01T00:00:00,58600.3049,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-06-01T00:00:00,21500.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2024-06-01T00:00:00,42062.672999999995,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-12-24T00:00:00,,364,Vance Jensen,Walmart,1868,36 inch Griddle with Air Fryer
2023-07-01T00:00:00,24600.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-12-24T00:00:00,,170,Vance Jensen,Walmart,1785,"28"" AirFryer Combo"
2023-12-24T00:00:00,,170,Vance Jensen,Walmart,2295,36 inch Griddle with Pizza Oven / Air Fryer
2023-12-24T00:00:00,,484,Vance Jensen,Walmart,2307,ProSeries 36in Griddle Cabinet
2023-12-24T00:00:00,,356,Vance Jensen,Walmart,2316,ProSeries 28in Griddle Cabinet
2024-07-01T00:00:00,28448.242899999997,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-08-01T00:00:00,14600.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2024-08-01T00:00:00,21968.5419,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-09-01T00:00:00,6900.0,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2024-09-01T00:00:00,10120.1903,,Vance Jensen,Walmart,4121,"4121 Blackstone Whiskey Burger Seasoning, 9.6 ounces"
2023-01-01T00:00:00,25000.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-01-01T00:00:00,18535.2603,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-10-01T00:00:00,6600.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-10-01T00:00:00,8633.4931,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-11-01T00:00:00,10000.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-11-01T00:00:00,12508.688900000001,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-12-01T00:00:00,57842.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-12-01T00:00:00,11987.2059,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-02-01T00:00:00,9000.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-02-01T00:00:00,19390.1867,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-03-01T00:00:00,15000.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-03-01T00:00:00,22330.4415,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-04-01T00:00:00,18000.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-04-01T00:00:00,29014.2837,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-05-01T00:00:00,14900.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-05-01T00:00:00,38657.0885,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-06-01T00:00:00,11900.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-06-01T00:00:00,28656.7393,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-07-01T00:00:00,17200.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-07-01T00:00:00,20735.0618,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-08-01T00:00:00,10000.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-08-01T00:00:00,15846.561300000001,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-09-01T00:00:00,5100.0,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2024-09-01T00:00:00,7479.8657,,Vance Jensen,Walmart,4122,"4122 Blackstone Tequila Lime Seasoning, 7.4 ounces"
2023-01-01T00:00:00,22000.0,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-01-01T00:00:00,33672.4251,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-10-01T00:00:00,6400.0,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-10-01T00:00:00,14768.0954,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-11-01T00:00:00,11600.0,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-11-01T00:00:00,19849.5594,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-12-01T00:00:00,62248.0,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-12-01T00:00:00,21798.7552,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-02-01T00:00:00,5000.0,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-02-01T00:00:00,32575.5112,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-03-01T00:00:00,20000.0,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-03-01T00:00:00,43513.4881,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-04-01T00:00:00,25000.0,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-04-01T00:00:00,61280.4087,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-05-01T00:00:00,30300.0,33984,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-05-01T00:00:00,100029.9478,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-06-01T00:00:00,25100.0,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-06-01T00:00:00,64918.917,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-07-01T00:00:00,33900.0,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-07-01T00:00:00,41109.7003,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-08-01T00:00:00,15900.0,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-08-01T00:00:00,28132.2205,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-09-01T00:00:00,6100.0,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2024-09-01T00:00:00,12573.4666,,Vance Jensen,Walmart,4123,4123 Blackstone Griddle Spray
2023-01-01T00:00:00,17000.0,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-01-01T00:00:00,25881.0872,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-10-01T00:00:00,9200.0,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-10-01T00:00:00,11702.4624,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-11-01T00:00:00,10800.0,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-11-01T00:00:00,12873.6762,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-12-01T00:00:00,42961.0,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-12-01T00:00:00,14028.4252,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-02-01T00:00:00,5000.0,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-02-01T00:00:00,24653.4811,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-03-01T00:00:00,17000.0,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-03-01T00:00:00,33999.303100000005,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-04-01T00:00:00,24000.0,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-04-01T00:00:00,58296.5036,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-05-01T00:00:00,27200.0,29360,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-05-01T00:00:00,59193.0504,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-06-01T00:00:00,21200.0,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-06-01T00:00:00,48026.8963,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-07-01T00:00:00,22900.0,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-07-01T00:00:00,29909.7818,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-08-01T00:00:00,12500.0,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-08-01T00:00:00,20377.0808,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-09-01T00:00:00,7600.0,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2024-09-01T00:00:00,9130.9509,,Vance Jensen,Walmart,4138,Griddle Degreaser Cleaner
2023-01-01T00:00:00,25000.0,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-01-01T00:00:00,15315.3516,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-10-01T00:00:00,6200.0,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-10-01T00:00:00,8784.3233,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-11-01T00:00:00,13200.0,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-11-01T00:00:00,7764.115400000001,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-12-01T00:00:00,84759.0,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-12-01T00:00:00,11544.318599999999,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-02-01T00:00:00,5000.0,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-02-01T00:00:00,15437.269,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-03-01T00:00:00,6000.0,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-03-01T00:00:00,20166.3143,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-04-01T00:00:00,10000.0,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-04-01T00:00:00,24129.0311,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-05-01T00:00:00,23000.0,9864,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-05-01T00:00:00,35492.7772,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-06-01T00:00:00,18200.0,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-06-01T00:00:00,26443.502399999998,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-07-01T00:00:00,8000.0,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-07-01T00:00:00,19743.8155,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-08-01T00:00:00,5300.0,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-08-01T00:00:00,10381.608,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-09-01T00:00:00,4400.0,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2024-09-01T00:00:00,5416.3405,,Vance Jensen,Walmart,4172,Griddle Surface Restorer
2023-01-01T00:00:00,30000.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-01-01T00:00:00,11262.2009,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-10-01T00:00:00,8200.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-10-01T00:00:00,2137.3192,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-11-01T00:00:00,7400.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-11-01T00:00:00,1886.3989,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-12-01T00:00:00,63505.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-12-01T00:00:00,3858.887,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-02-01T00:00:00,5000.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-02-01T00:00:00,11708.032299999999,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-03-01T00:00:00,10000.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-03-01T00:00:00,12947.499,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-04-01T00:00:00,10000.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-04-01T00:00:00,13627.1794,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-05-01T00:00:00,14900.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-05-01T00:00:00,23664.6136,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-06-01T00:00:00,11700.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-06-01T00:00:00,15603.483,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-07-01T00:00:00,10500.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-07-01T00:00:00,4799.916,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-08-01T00:00:00,7300.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-08-01T00:00:00,2529.222,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-09-01T00:00:00,7000.0,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2024-09-01T00:00:00,1317.0377,,Vance Jensen,Walmart,4189,4189 Sweet Maple Seasoning 7.6 oz
2023-01-01T00:00:00,25000.0,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2024-01-01T00:00:00,12088.4786,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-10-01T00:00:00,8600.0,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2024-10-01T00:00:00,4845.665,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-11-01T00:00:00,8200.0,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2024-11-01T00:00:00,4282.2507000000005,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-12-01T00:00:00,55770.0,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2024-12-01T00:00:00,6367.8261999999995,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-02-01T00:00:00,10000.0,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2024-02-01T00:00:00,13242.4244,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-03-01T00:00:00,10000.0,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2024-03-01T00:00:00,14865.3057,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-04-01T00:00:00,10000.0,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2024-04-01T00:00:00,18731.8039,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-05-01T00:00:00,17500.0,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2024-05-01T00:00:00,23891.6057,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-06-01T00:00:00,13200.0,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2024-06-01T00:00:00,17506.491,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
2023-07-01T00:00:00,11200.0,,Vance Jensen,Walmart,4190,"4190 Pineapple Sriracha Seasoning, 6.9 oz"
